2980;DETERIORO VALOR CREDITOS L/P;DETERIORO VALOR CREDITOS L/P;4
3;EXISTENCIAS;EXISTENCIAS;1
30;EXISTENCIAS COMERCIALES;EXISTENCIAS COMERCIALES;2
300;MERCADERIAS A;MERCADERIAS A;3
3000;MERCADERIAS A;MERCADERIAS A;4
30000001;MERCADERIA X;MERCADERIA X;0
301;MERCADERIAS B;MERCADERIAS B;3
3010;MERCADERIAS B;MERCADERIAS B;4
31;MATERIAS PRIMAS;MATERIAS PRIMAS;2
310;MATERIAS PRIMAS A;MATERIAS PRIMAS A;3
3100;MATERIAS PRIMAS A;MATERIAS PRIMAS A;4
31000001;MATERIA PRIMA X;MATERIA PRIMA X;0
311;MATERIAS PRIMAS B;MATERIAS PRIMAS B;3
3110;MATERIAS PRIMAS B;MATERIAS PRIMAS B;4
32;OTROS APROVISIONAMIENTOS;OTROS APROVISIONAMIENTOS;2
320;ELEMENTOS INCORPORABLES;ELEMENTOS INCORPORABLES;3
3200;ELEMENTOS INCORPORABLES;ELEMENTOS INCORPORABLES;4
321;COMBUSTIBLES;COMBUSTIBLES;3
3210;COMBUSTIBLES;COMBUSTIBLES;4
322;REPUESTOS;REPUESTOS;3
3220;REPUESTOS;REPUESTOS;4
325;MATERIALES DIVERSOS;MATERIALES DIVERSOS;3
3250;MATERIALES DIVERSOS;MATERIALES DIVERSOS;4
326;EMBALAJES;EMBALAJES;3
3260;EMBALAJES;EMBALAJES;4
327;ENVASES;ENVASES;3
3270;ENVASES;ENVASES;4
328;MATERIAL DE OFICINA;MATERIAL DE OFICINA;3
3280;MATERIAL DE OFICINA;MATERIAL DE OFICINA;4
33;PRODUCTOS EN CURSO;PRODUCTOS EN CURSO;2
330;PRODUCTOS EN CURSO A;PRODUCTOS EN CURSO A;3
3300;PRODUCTOS EN CURSO A;PRODUCTOS EN CURSO A;4
331;PRODUCTOS EN CURSO B;PRODUCTOS EN CURSO B;3
3310;PRODUCTOS EN CURSO B;PRODUCTOS EN CURSO B;4
34;PRODUCTOS SEMITERMINADOS;PRODUCTOS SEMITERMINADOS;2
340;PROD.SEMITERM.A;PROD.SEMITERM.A;3
3400;PROD.SEMITERM.A;PROD.SEMITERM.A;4
341;PROD.SEMITER.B;PROD.SEMITER.B;3
3410;PROD.SEMITER.B;PROD.SEMITER.B;4
35;PRODUCTOS TERMINADOS;PRODUCTOS TERMINADOS;2
350;PRODUCTOS TERMINADOS A;PRODUCTOS TERMINADOS A;3
3500;PRODUCTOS TERMINADOS A;PRODUCTOS TERMINADOS A;4
35000001;PRODUCTO TERMINADO X;PRODUCTO TERMINADO X;0
351;PRODUCTOS TERMINADOS B;PRODUCTOS TERMINADOS B;3
3510;PRODUCTOS TERMINADOS B;PRODUCTOS TERMINADOS B;4
36;SUBPRODUCTOS, RESIDUOS, Y MAT.;SUBPRODUCTOS, RESIDUOS, Y MAT.RECUPERADOS;2
360;SUBPRODUCTOS A;SUBPRODUCTOS A;3
3600;SUBPRODUCTOS A;SUBPRODUCTOS A;4
361;SUBPRODUCTOS B;SUBPRODUCTOS B;3
3610;SUBPRODUCTOS B;SUBPRODUCTOS B;4
365;RESIDUOS A;RESIDUOS A;3
3650;RESIDUOS A;RESIDUOS A;4
366;RESIDUOS B;RESIDUOS B;3
3660;RESIDUOS B;RESIDUOS B;4
368;MATERIALES RECUPERADOS A;MATERIALES RECUPERADOS A;3
3680;MATERIALES RECUPERADOS A;MATERIALES RECUPERADOS A;4
369;MATERIALES RECUPERADOS B;MATERIALES RECUPERADOS B;3
3690;MATERIALES RECUPERADOS B;MATERIALES RECUPERADOS B;4
39;DETERIORO VALOR EXISTENCIAS;DETERIORO VALOR EXISTENCIAS;2
390;DETERIORO MERCADERIAS;DETERIORO MERCADERIAS;3
3900;DETERIORO MERCADERIAS;DETERIORO MERCADERIAS;4
391;DETERIORO MAT.PRIMAS;DETERIORO MAT.PRIMAS;3
3910;DETERIORO MAT.PRIMAS;DETERIORO MAT.PRIMAS;4
392;DETERIORO OTR.APROVIS.;DETERIORO OTR.APROVIS.;3
3920;DETERIORO OTR.APROVIS.;DETERIORO OTR.APROVIS.;4
393;DETERIORO PROD.CURSO;DETERIORO PROD.CURSO;3
3930;DETERIORO PROD.CURSO;DETERIORO PROD.CURSO;4
394;DETERIORO P.SEMITERM.;DETERIORO P.SEMITERM.;3
3940;DETERIORO P.SEMITERM.;DETERIORO P.SEMITERM.;4
395;DETERIORO PROD.TERMIN;DETERIORO PROD.TERMIN;3
3950;DETERIORO PROD.TERMIN;DETERIORO PROD.TERMIN;4
396;DETER. SUBPRODUCTOS, RESIDUOS;DETER. SUBPRODUCTOS, RESIDUOS Y MAT.RECUPERADOS;3
3960;DETER. SUBPRODUCTOS, RESIDUOS;DETER. SUBPRODUCTOS, RESIDUOS Y MAT.RECUPERADOS;4
4;ACREEDORES Y DEUDORES OPERACIO;ACREEDORES Y DEUDORES OPERACIONES COMERCIALES;1
40;PROVEEDORES;PROVEEDORES;2
400;PROVEEDORES;PROVEEDORES;3
4000;PROVEEDORES (€);PROVEEDORES (€);4
4004;PROVEEDORES (MONEDA EXTR);PROVEEDORES (MONEDA EXTR);4
4009;PROVEEDORES, FRA.PDTES.RECIBIR;PROVEEDORES, FRA.PDTES.RECIBIR;4
401;PROVEEDORES, EFECTOS A PAGAR;PROVEEDORES, EFECTOS A PAGAR;3
4010;PROVEEDORES, EFECTOS A PA;PROVEEDORES, EFECTOS A PAGAR;4
403;PROVEEDORES, EMPRESA GRUPO;PROVEEDORES, EMPRESA GRUPO;3
4030;PROVEEDORES, EMPRESAS GRUPO(€);PROVEEDORES, EMPRESAS GRUPO(€);4
4031;EFECTOS A PAGAR, EMPRESAS GRUP;EFECTOS A PAGAR, EMPRESAS GRUPO;4
4034;PROVEEDORES, EMPRESAS GRUPO(M.;PROVEEDORES, EMPRESAS GRUPO(M.EX.);4
4036;ENVASES Y EMBALAJES A DEVOL.PR;ENVASES Y EMBALAJES A DEVOL.PROVEEDORES, EMP.GRUPO;4
4039;PROVEED.GRUPO FRA.PDTES. DE RE;PROVEED.GRUPO FRA.PDTES. DE RECIBIR;4
404;PROVEEDORES, EMPRESAS ASOCIADA;PROVEEDORES, EMPRESAS ASOCIADAS;3
4040;PROVEEDORES, EMPRESAS ASOCIADA;PROVEEDORES, EMPRESAS ASOCIADAS;4
405;PROVEEDORES, OTRAS PARTES VINC;PROVEEDORES, OTRAS PARTES VINCULADAS;3
406;ENVASES DEVOLVER A PROVEEDORES;ENVASES DEVOLVER A PROVEEDORES;3
4060;ENVASES DEVOLVER A PROVEEDORES;ENVASES DEVOLVER A PROVEEDORES;4
407;ANTICIPOS A PROVEEDORES;ANTICIPOS A PROVEEDORES;3
4070;ANTICIPOS A PROVEED./€;ANTICIPOS A PROVEED./€;4
41;ACREEDORES VARIOS;ACREEDORES VARIOS;2
410;ACREEDOR POR PRESTACION DE SER;ACREEDOR POR PRESTACION DE SERVICIO;3
4100;ACREEDORES (€);ACREEDORES (€);4
4104;ACREEDORES (MONEDA EXT.);ACREEDORES (MONEDA EXT.);4
4109;ACREEDORES FRA.PENDIENTES RECI;ACREEDORES FRA.PENDIENTES RECIBIR;4
411;ACREEDORES EFECTOS A PAGAR;ACREEDORES EFECTOS A PAGAR;3
4110;ACREEDORES EFECTOS A PAGAR;ACREEDORES EFECTOS A PAGAR;4
419;ACREEDORES POR OPERACIONES EN;ACREEDORES POR OPERACIONES EN COMUN;3
4190;ACREEDORES POR OPERACIONES EN;ACREEDORES POR OPERACIONES EN COMUN;4
43;CLIENTES;CLIENTES;2
430;CLIENTES;CLIENTES;3
4300;CLIENTES (€);CLIENTES (€);4
4304;CLIENTES (MONEDA EXTRANJERA);CLIENTES (MONEDA EXTRANJERA);4
4309;CLIENTES, FRA.PENDIENTES FORMA;CLIENTES, FRA.PENDIENTES FORMALIZAR;4
431;CLIENTES,EFECTOS A COBRAR;CLIENTES,EFECTOS A COBRAR;3
4310;EFECTOS COMER. EN CARTERA;EFECTOS COMER. EN CARTERA;4
43100000;EFECTOS COMER. EN CARTERA;EFECTOS COMER. EN CARTERA;0
4311;EFECTOS COMER.DESCONTADOS;EFECTOS COMER.DESCONTADOS;4
43110000;EFECTOS COMER.DESCONTADOS;EFECTOS COMER.DESCONTADOS;0
4312;EFECTOS COMER.GEST.COBRO;EFECTOS COMER.GEST.COBRO;4
43120000;EFECTOS COMER.GEST.COBRO;EFECTOS COMER.GEST.COBRO;0
4315;EFECTOS COMER.IMPAGADOS;EFECTOS COMER.IMPAGADOS;4
43150000;EFECTOS COMER.IMPAGADOS;EFECTOS COMER.IMPAGADOS;0
432;CLIENTES, OPERACIONES DE FACTO;CLIENTES, OPERACIONES DE FACTORING;3
433;CLIENTES,EMPRESAS GRUPO;CLIENTES,EMPRESAS GRUPO;3
4330;CLIENTES,EMPR.GRUPO(€);CLIENTES,EMPR.GRUPO(€);4
4331;EFECTOS COMER.COBRAR, EMP.GRUP;EFECTOS COMER.COBRAR, EMP.GRUPO;4
4332;CLIENTES EMPRESAS GRUPO, OPERA;CLIENTES EMPRESAS GRUPO, OPERACIONES DE FACTORING;4
4334;CLIENTES,EMPR.GRUPO(M.EX);CLIENTES,EMPR.GRUPO(M.EX);4
4336;CLIENTES EMPRESAS GRUPO, DUDOS;CLIENTES EMPRESAS GRUPO, DUDOSO COBRO;4
4337;ENVASES Y EMBALAJES DEVOLVER A;ENVASES Y EMBALAJES DEVOLVER A CLIENTE, EMP.GRUP;4
4339;CLIENT.GRUPO FRA.PENDIENTES FO;CLIENT.GRUPO FRA.PENDIENTES FORMALIZAR;4
434;CLIENTES,EMPRESAS ASOCIADAS;CLIENTES,EMPRESAS ASOCIADAS;3
4340;CLIENTES,EMPRESAS ASOCIADAS(€);CLIENTES,EMPRESAS ASOCIADAS(€);4
435;CLIENTES,OTRAS PARTES VINCULAD;CLIENTES,OTRAS PARTES VINCULADAS(€);3
436;CLIENTES DUDOSO COBRO;CLIENTES DUDOSO COBRO;3
4360;CLIENTES DUDOS.COBRO €;CLIENTES DUDOS.COBRO €;4
43600000;CLIENTES DUDOS.COBRO €;CLIENTES DUDOS.COBRO €;0
437;ENVASES Y EMBALAJES A DEVOL.PO;ENVASES Y EMBALAJES A DEVOL.POR CLIENTES;3
4370;ENVASES Y EMBALAJES A DEVOL.PO;ENVASES Y EMBALAJES A DEVOL.POR CLIENTES;4
438;ANTICIPOS DE CLIENTES;ANTICIPOS DE CLIENTES;3
4380;ANTICIPOS DE CLIENTES;ANTICIPOS DE CLIENTES;4
44;DEUDORES VARIOS;DEUDORES VARIOS;2
440;DEUDORES;DEUDORES;3
4400;DEUDORES (€);DEUDORES (€);4
44000000;DEUDORES (€);DEUDORES (€);0
4404;DEUDORES (MONEDA EXTRANJERA);DEUDORES (MONEDA EXTRANJERA);4
4409;DEUDORES,FRA.PENDIENTE FORMALI;DEUDORES,FRA.PENDIENTE FORMALIZAR;4
441;DEUDORES EFECTOS A COBRAR;DEUDORES EFECTOS A COBRAR;3
4410;DEUDOR.EFECTOS EN CARTERA;DEUDOR.EFECTOS EN CARTERA;4
4411;DEUDOR.EFECTOS DESCONTADOS;DEUDOR.EFECTOS DESCONTADOS;4
4412;DEUDOR.EFECTOS GEST.COBRO;DEUDOR.EFECTOS GEST.COBRO;4
4415;DEUDOR.EFECTOS IMPAGADOS;DEUDOR.EFECTOS IMPAGADOS;4
446;DEUDORES DUDOSO COBRO;DEUDORES DUDOSO COBRO;3
4460;DEUDORES DUDOSO COBRO;DEUDORES DUDOSO COBRO;4
449;DEUDOR.POR OPER.EN COMUN;DEUDOR.POR OPER.EN COMUN;3
4490;DEUDOR.POR OPER.EN COMUN;DEUDOR.POR OPER.EN COMUN;4
46;PERSONAL;PERSONAL;2
460;ANTICIPOS DE REMUNERACION;ANTICIPOS DE REMUNERACION;3
4600;ANTICIPOS DE REMUNERACION;ANTICIPOS DE REMUNERACION;4
465;REMUNERACIONES PDTES.PAGO;REMUNERACIONES PDTES.PAGO;3
4650;REMUNERACIONES PDTES.PAGO;REMUNERACIONES PDTES.PAGO;4
466;REMUNERACIONES SISTEM. DE APOR;REMUNERACIONES SISTEM. DE APORT.DEFINIDA PDTE.PAGO;3
47;ADMINISTRACIONES PUBLICAS;ADMINISTRACIONES PUBLICAS;2
470;HAC.PUBLICA DEUDOR;HAC.PUBLICA DEUDOR;3
4700;HAC.PUBL.,DEUDOR POR IVA;HAC.PUBL.,DEUDOR POR IVA;4
4708;HAC.,PUBL.DEUDOR SUBVENCIONES;HAC.,PUBL.DEUDOR SUBVENCIONES CONCEDIDAS;4
4709;HAC.,PUBL.DEUDOR DEVOLUCION IM;HAC.,PUBL.DEUDOR DEVOLUCION IMPTOS;4
471;ORGAN.SEG.SOCIAL DEUDORES;ORGAN.SEG.SOCIAL DEUDORES;3
4710;ORGAN.SEG.SOCIAL DEUDORES;ORGAN.SEG.SOCIAL DEUDORES;4
472;HAC.PUBL.IVA SOPORTADO;HAC.PUBL.IVA SOPORTADO;3
4720;HAC.PUBL.IVA SOPORTADO;HAC.PUBL.IVA SOPORTADO;4
47200000;HAC.PUBL.IVA SOPORTADO;HP IVA SOPORTADO;0
473;HAC.PUBL.RETEN.PAGO A CTA;HAC.PUBL.RETEN.PAGO A CTA;3
4730;HAC.PUBL.RETEN.PAGO A CTA;HAC.PUBL.RETEN.PAGO A CTA;4
47300000;HAC.PUBL.RETEN.PAGO A CTA;HAC.PUBL.RETEN.PAGO A CTA;0
474;ACTIVOS POR IMPUESTO DIFERIDO;ACTIVOS POR IMPUESTO DIFERIDO;3
4740;DIFERENCIAS TEMPORARIAS DEDUCI;DIFERENCIAS TEMPORARIAS DEDUCIBLES;4
4742;DºDEDUCCIONES Y BONIFICACIONES;DºDEDUCCIONES Y BONIFICACIONES PEND.APLICAR;4
4745;CREDITO POR PERDIDAS A COMPENS;CREDITO POR PERDIDAS A COMPENSAR DEL EJERCICIO;4
475;HACIENDA PUBLICA,ACREEDOR;HACIENDA PUBLICA,ACREEDOR;3
4750;HAC.PUBL.ACREEDOR POR IVA;HAC.PUBL.ACREEDOR POR IVA;4
4751;H.PUBL.ACREED.RETENCIONES;H.PUBL.ACREED.RETENCIONES;4
47510000;H.PUBL.ACREED.RETENCIONES;H.PUBL.ACREED.RETENCIONES;0
4752;HAC.PUBL,ACREED.I.SDADES.;HAC.PUBL,ACREED.I.SDADES.;4
4758;HAC.PUBL,ACREED.SUBVENC.;HAC.PUBL,ACREED.SUBVENC.;4
476;ORGAN.SEG.SOCIAL ACREEDOR;ORGAN.SEG.SOCIAL ACREEDOR;3
4760;ORGAN.SEG.SOCIAL ACREEDOR;ORGAN.SEG.SOCIAL ACREEDOR;4
477;HAC.PUBL,IVA REPERCUTIDO;HAC.PUBL,IVA REPERCUTIDO;3
4770;HAC.PUBL,IVA REPERCUTIDO;HAC.PUBL,IVA REPERCUTIDO;4
47700000;HAC.PUBL.IVA REPERCUTIDO;HP IVA REPERCUTIDO;0
479;PASIVO DIFERENCIAS TEMPORARIAS;PASIVO DIFERENCIAS TEMPORARIAS IMPONIBLES;3
4790;PASIVO DIFERENCIAS TEMPORARIAS;PASIVO DIFERENCIAS TEMPORARIAS IMPONIBLES;4
48;AJUSTES POR PERIODIFICACION;AJUSTES POR PERIODIFICACION;2
480;GASTOS ANTICIPADOS;GASTOS ANTICIPADOS;3
4800;GASTOS ANTICIPADOS;GASTOS ANTICIPADOS;4
485;INGRESOS ANTICIPADOS;INGRESOS ANTICIPADOS;3
4850;INGRESOS ANTICIPADOS;INGRESOS ANTICIPADOS;4
49;DETERIORO VALOR CDTO.COMERC. Y;DETERIORO VALOR CDTO.COMERC. Y PROVISIONES C/P;2
490;DETERIORO VALOR CDTO. POR OPER;DETERIORO VALOR CDTO. POR OPER.COMERCIALES;3
4900;DETERIORO VALOR CDTO. POR OPER;DETERIORO VALOR CDTO. POR OPER.COMERCIALES;4
493;DETERIORO CDTO.OP.COMERCIALES;DETERIORO CDTO.OP.COMERCIALES PART.VINC.;3
4933;DETERIORO VALOR CDTO.OP.COMERC;DETERIORO VALOR CDTO.OP.COMERCIALES EMP.GRUPO;4
4934;DETERIORO VALOR CDTO.OP.COM.EM;DETERIORO VALOR CDTO.OP.COM.EMP.ASOCIADAS;4
4935;DET. VALOR CDTO.OP.COM.OTRAS P;DET. VALOR CDTO.OP.COM.OTRAS PARTES VINCULADAS;4
499;PROVISION POR OPERACIONES COME;PROVISION POR OPERACIONES COMERCIALES;3
4990;PROVISION POR OPERACIONES COME;PROVISION POR OPERACIONES COMERCIALES;4
4994;PROVISION POR CONTRATROS ONERO;PROVISION POR CONTRATROS ONEROSOS;4
4999;PROVISION PARA OTRAS OPER.COME;PROVISION PARA OTRAS OPER.COMERCIALES;4
5;CUENTAS FINANCIERAS;CUENTAS FINANCIERAS;1
50;EMPRESTITOS,DEUDAS ESPECIALES;EMPRESTITOS,DEUDAS ESPECIALES Y ANALOGAS C/P;2
500;OBLIGACIONES Y BONOS C/P;OBLIGACIONES Y BONOS C/P;3
5000;OBLIGACIONES Y BONOS C/P;OBLIGACIONES Y BONOS C/P;4
501;OBLIGAC. Y BONOS CONVERTIBLES;OBLIGAC. Y BONOS CONVERTIBLES C/P;3
5010;OBLIGAC. Y BONOS CONVERTIBLES;OBLIGAC. Y BONOS CONVERTIBLES C/P;4
502;ACC.O PART. C/P CONSIDERADAS C;ACC.O PART. C/P CONSIDERADAS COMO PASIVO FINANC.;3
505;DEUDAS REPRESENTADAS EN OTROS;DEUDAS REPRESENTADAS EN OTROS VALORES NEGOC. C/P;3
5050;DEUDAS REPRESENTADAS EN OTROS;DEUDAS REPRESENTADAS EN OTROS VALORES NEGOC. C/P;4
506;INT.C/P DE EMPRESTITOS Y OTRAS;INT.C/P DE EMPRESTITOS Y OTRAS EMISIONES ANALOG.;3
5060;INT.C/P DE EMPRESTITOS Y OTRAS;INT.C/P DE EMPRESTITOS Y OTRAS EMISIONES ANALOG.;4
507;DIVIDENDOS DE ACCIONES O PARTI;DIVIDENDOS DE ACCIONES O PARTICIP.CONSID.PASIVO;3
509;VALORES NEGOC.AMORTIZADOS;VALORES NEGOC.AMORTIZADOS;3
5090;OBLIG.Y BONOS AMORTIZADOS;OBLIG.Y BONOS AMORTIZADOS;4
5091;OBLIG.BONOS CONVERT.AMORT;OBLIG.BONOS CONVERT.AMORT;4
5095;OTROS VAL.NEG.AMORTIZADOS;OTROS VAL.NEG.AMORTIZADOS;4
51;DEUDAS C/P CON PARTES VINCULAD;DEUDAS C/P CON PARTES VINCULADAS;2
510;DEUDA C/P ENT.CDTO.VINCULADAS;DEUDA C/P ENT.CDTO.VINCULADAS;3
5103;DEUDA C/P ENT.CDTO.EMPRESAS GR;DEUDA C/P ENT.CDTO.EMPRESAS GRUPO;4
5104;DEUDA C/P ENT.CDTO.EMP.ASOCIAD;DEUDA C/P ENT.CDTO.EMP.ASOCIADAS;4
5105;DEUDA C/P OTR.ENT.CDTO.VINCULA;DEUDA C/P OTR.ENT.CDTO.VINCULADAS;4
511;PROVEEDORES INMOV.C/P PARTES V;PROVEEDORES INMOV.C/P PARTES VINCULADAS;3
5113;PROVEEDORES INMOV. C/P EMP.GRU;PROVEEDORES INMOV. C/P EMP.GRUPO;4
5114;PROVEEDORES INMOV. C/P EMP.ASO;PROVEEDORES INMOV. C/P EMP.ASOCIADAS;4
5115;PROVEEDORES INMOV. C/P OTRAS P;PROVEEDORES INMOV. C/P OTRAS PARTES VINCULADAS;4
512;ACREED. POR ARRENDAMIENTO FINA;ACREED. POR ARRENDAMIENTO FINANC.C/P, EMP.GRUPO;3
5123;ACREED. POR ARRENDAMIENTO FINA;ACREED. POR ARRENDAMIENTO FINANC.C/P, EMP.ASOC.;4
5124;ACREED. ARRENDAMIENTO FINANC.C;ACREED. ARRENDAMIENTO FINANC.C/P, OT.PARTES VINC.;4
5125;ACREED. POR ARRENDAMIENTO FINA;ACREED. POR ARRENDAMIENTO FINANC.C/P, PARTES VINC.;4
513;OTRAS DEUDA C/P CON PARTES VIN;OTRAS DEUDA C/P CON PARTES VINCULADAS;3
5133;OT.DEUDA C/P EMP.GRUPO;OT.DEUDA C/P EMP.GRUPO;4
5134;OT.DEUDA C/P EMP.ASOC.;OT.DEUDA C/P EMP.ASOC.;4
5135;OT.DEUDA OTRAS PARTES VINCULAD;OT.DEUDA OTRAS PARTES VINCULADAS;4
514;INTERESES C/P DEUDA PARTES VIN;INTERESES C/P DEUDA PARTES VINCULADAS;3
5143;INTERESES C/P DEUDAS EM.GRUPO;INTERESES C/P DEUDAS EM.GRUPO;4
5144;INTERESES C/P DEUDAS EMP.ASOC.;INTERESES C/P DEUDAS EMP.ASOC.;4
5145;INTERESES C/P DEUDAS OTRAS PAR;INTERESES C/P DEUDAS OTRAS PARTES VINCULADAS;4
52;DEUDAS C/P PRESTAMOS RECIBIDOS;DEUDAS C/P PRESTAMOS RECIBIDOS Y OT.CONCEPTOS;2
520;DEUDAS C/P CON ENT.CRDTO.;DEUDAS C/P CON ENT.CRDTO.;3
5200;PRESTAMOS C/P DE ENT.CRDTO.;PRESTAMOS C/P DE ENT.CRDTO.;4
5201;POLIZA CRDTO.DISPUESTA CP;POLIZA CRDTO.DISPUESTA CP;4
5208;DEUDAS EFEC.DESCONTADOS;DEUDAS EFEC.DESCONTADOS;4
5209;DEUDAS POR OPERACIONES DE FACT;DEUDAS POR OPERACIONES DE FACTORING;4
521;DEUDAS A CORTO PLAZO;DEUDAS A CORTO PLAZO;3
5210;PRESTAMOS A CORTO PLAZO;PRESTAMOS A CORTO PLAZO;4
522;DEUDAS C/P TRANSFOR. EN SUBVEN;DEUDAS C/P TRANSFOR. EN SUBVENC.DONAC Y LEGADOS;3
523;PROVEED.DE INMOV. C/P;PROVEED.DE INMOV. C/P;3
5230;PROVEED.DE INMOV. C/P;PROVEED.DE INMOV. C/P;4
524;ACREEDORES POR ARRENDAMIENTO F;ACREEDORES POR ARRENDAMIENTO FINANCIERO C/P;3
525;EFECTOS A PAGAR A C/P;EFECTOS A PAGAR A C/P;3
5250;EFECTOS A PAGAR A C/P;EFECTOS A PAGAR A C/P;4
526;DIVIDENDO ACTIVO A PAGAR;DIVIDENDO ACTIVO A PAGAR;3
5260;DIVIDENDO ACTIVO A PAGAR;DIVIDENDO ACTIVO A PAGAR;4
527;INTER.A C/P CON ENT.CRDTO;INTER.A C/P CON ENT.CRDTO;3
5270;INTER.A C/P CON ENT.CRDTO;INTER.A C/P CON ENT.CRDTO;4
528;INTER.A C/P DE DEUDAS;INTER.A C/P DE DEUDAS;3
5280;INTER.A C/P DE DEUDAS;INTER.A C/P DE DEUDAS;4
529;PROVISIONES C/P;PROVISIONES C/P;3
5290;PROVISION C/P POR RETRIBUCIONE;PROVISION C/P POR RETRIBUCIONES AL PERSONAL;4
5291;PROVISION C/P PARA IMPUESTOS;PROVISION C/P PARA IMPUESTOS;4
5292;PROVISION C/P PARA OTRAS RESPO;PROVISION C/P PARA OTRAS RESPONSABILIDADES;4
5293;PROVISION C/P RETIRO O REHABIL;PROVISION C/P RETIRO O REHABILITACION INMOV.;4
5295;PROVISION C/P PARA ACTUACIONES;PROVISION C/P PARA ACTUACIONES MEDIOAMBIENTALES;4
5296;PROVISION C/P PARA REESTRUCTUR;PROVISION C/P PARA REESTRUCTURACIONES;4
5297;PROV.C/P POR TRANSAC. PAGOS BA;PROV.C/P POR TRANSAC. PAGOS BASADO INST.PATRIMONIO;4
53;INVERSIONES FINAN.C/P PARTES V;INVERSIONES FINAN.C/P PARTES VINCULADAS;2
530;PARTICIPACIONES C/P PARTES VIN;PARTICIPACIONES C/P PARTES VINCULADAS;3
5303;PARTICIPACIONES C/P EMP.GRUPO;PARTICIPACIONES C/P EMP.GRUPO;4
5304;PARTICIPACIONES C/P EN EMP.ASO;PARTICIPACIONES C/P EN EMP.ASOCIADAS;4
5305;PARTICIPACIONES C/P OTRAS PART;PARTICIPACIONES C/P OTRAS PART.VINCULADAS;4
531;VALORES DEUDA C/P PARTES VINCU;VALORES DEUDA C/P PARTES VINCULADAS;3
5313;VALORES DEUDA C/P EMP.GRUPO;VALORES DEUDA C/P EMP.GRUPO;4
5314;VALORES DEUDA C/P EMP.ASOCIADA;VALORES DEUDA C/P EMP.ASOCIADAS;4
5315;VALORES DEUDA C/P OTRAS PARTES;VALORES DEUDA C/P OTRAS PARTES VINCULADAS;4
532;CDTO. C/P A PARTES VINCULADAS;CDTO. C/P A PARTES VINCULADAS;3
5323;CDTO.C/P A EMP.GRUPO;CDTO.C/P A EMP.GRUPO;4
5324;CDTOS.C/P A EMP.ASOCIADAS;CDTOS.C/P A EMP.ASOCIADAS;4
5325;CDTOS.C/P A OTRAS PARTES VINCU;CDTOS.C/P A OTRAS PARTES VINCULADAS;4
533;INT.C/P VALORES REPRES. DEUDA;INT.C/P VALORES REPRES. DEUDA PARTES VINCULANTES;3
5333;INT.C/P VALORES REPRES. DEUDA;INT.C/P VALORES REPRES. DEUDA EMP.GRUPO;4
5334;INT.C/P VALORES REPRES. DEUDA;INT.C/P VALORES REPRES. DEUDA EMP.ASOC.;4
5335;INT.C/P VALORES REPRES. DEUDA;INT.C/P VALORES REPRES. DEUDA OT.PARTES VINCUL.;4
534;INT.C/P CREDITOS A PARTES VINC;INT.C/P CREDITOS A PARTES VINCULADAS;3
5343;INT.C/P CREDITOS A EMP.GRUPO;INT.C/P CREDITOS A EMP.GRUPO;4
5344;INT.C/P CREDITOS A EMP.ASOCIAD;INT.C/P CREDITOS A EMP.ASOCIADAS;4
5345;INT.C/P CREDITOS A OTRAS PARTE;INT.C/P CREDITOS A OTRAS PARTES VINCULADAS;4
535;DIVIDENDO A COBRAR DE INV.FINA;DIVIDENDO A COBRAR DE INV.FINANC.EN PARTES VINCUL.;3
5353;DIVIDENDO A COBRAR DE EMP.GRUP;DIVIDENDO A COBRAR DE EMP.GRUPO;4
5354;DIVIDENDO A COBRAR DE EMP.ASOC;DIVIDENDO A COBRAR DE EMP.ASOCIADAS;4
5355;DIVIDENDO A COBRAR DE OTRAS PA;DIVIDENDO A COBRAR DE OTRAS PARTES VINCULADAS;4
539;DESEMB.PDTE.PARTICIP.C/P PARTE;DESEMB.PDTE.PARTICIP.C/P PARTES VINCULADAS;3
5393;DESEMBOL.PDTE.PARTIC.EMP.GRUPO;DESEMBOL.PDTE.PARTIC.EMP.GRUPO;4
5394;DESEMBOL.PDTE.PARTIC.EMP.ASOCI;DESEMBOL.PDTE.PARTIC.EMP.ASOCIADAS;4
5395;DESEMBOL.PDTE.PARTIC.OTRAS PAR;DESEMBOL.PDTE.PARTIC.OTRAS PARTES VINCULADAS;4
54;OTRAS INVERSIONES FINANANCIERA;OTRAS INVERSIONES FINANANCIERAS C/P;2
540;INVERSIONES FINAN.TMP.INSTRUM.;INVERSIONES FINAN.TMP.INSTRUM.PATRIMONIO;3
5400;INVERSIONES FINAN.TMP.INSTRUM.;INVERSIONES FINAN.TMP.INSTRUM.PATRIMONIO;4
541;VALORES DEUDA C/P;VALORES DEUDA C/P;3
5410;VALORES DEUDA C/P;VALORES DEUDA C/P;4
542;CREDITOS A CORTO PLAZO;CREDITOS A CORTO PLAZO;3
5420;PRESTAMOS A CORTO PLAZO;PRESTAMOS A CORTO PLAZO;4
543;CRDTOS.C/P DE VENTA INMOV;CRDTOS.C/P DE VENTA INMOV;3
5430;CRDTOS.C/P DE VENTA INMOV;CRDTOS.C/P DE VENTA INMOV;4
544;CRDTOS.A C/P AL PERSONAL;CRDTOS.A C/P AL PERSONAL;3
5440;CRDTOS.AL PERSONAL TALLER;CRDTOS.AL PERSONAL TALLER;4
